Country,Year,Biofuels (TWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Low-carbon energy (TWh),Fossil Fuels (TWh),Primary energy (TWh),Primary energy – direct (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Biofuels (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Biofuels (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil Fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Biofuels (% growth),Biofuels (TWh growth – sub method),Fossil Fuels (% growth),Fossil Fuels (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Renewables (% growth),Renewables (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Biofuels per capita (kWh),Fossil Fuels per capita (kWh),Hydro per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Other renewables per capita (kWh),Low-carbon energy per capita (kWh)
Pakistan,1968,,8.691,0.0,8.691,0.0,0.0,0.0,8.691,,94.879,103.57,,,,,,,,,,,,,,0.05,0.076,0.204,,0.0,0.03,0.03,0.0,0.0,0.0,0.33,0.03,10.107,1.314,13.895,7.162,12.221,2.38,,,12.921,10.856,20.204,1.461,,0.0,20.204,1.461,,0.0,,0.0,,0.0,20.204,1.461,259.816,1065.472,396.568,,1721.856,157.733,0.0,157.733,0.0,0.0,0.0,157.733
Pakistan,1969,,9.17,0.0,9.17,0.0,0.0,0.0,9.17,,94.87,104.04,,,,,,,,,,,,,,0.045,0.093,0.191,,0.0,0.032,0.032,0.0,0.0,0.0,0.328,0.032,-9.992,-1.43,-6.212,-3.647,23.194,5.068,,,-0.009,-0.009,5.508,0.479,,0.0,5.508,0.479,,0.0,,0.0,,0.0,5.508,0.479,227.676,972.885,475.641,,1676.203,162.024,0.0,162.024,0.0,0.0,0.0,162.024
Pakistan,1970,,8.115,0.0,8.115,0.0,0.0,0.0,8.115,,94.314,102.428,,,,,,,,,,,,,,0.038,0.102,0.191,,0.0,0.029,0.029,0.0,0.0,0.0,0.331,0.029,-16.697,-2.152,-1.069,-0.588,8.111,2.184,,,-0.586,-0.556,-11.513,-1.056,,0.0,-11.513,-1.056,,0.0,,0.0,,0.0,-11.513,-1.056,184.625,936.932,500.566,,1622.123,139.564,0.0,139.564,0.0,0.0,0.0,139.564
Pakistan,1971,,10.594,0.135,10.594,0.0,0.0,0.0,10.729,,88.749,99.478,,,,,,,,,,,,,,0.031,0.105,0.185,,0.0,0.038,0.038,0.0,0.0,0.0,0.321,0.039,-20.802,-2.233,-5.963,-3.248,-0.287,-0.084,,,-5.9,-5.565,30.56,2.48,,0.135,30.56,2.48,,0.0,,0.0,,0.0,32.224,2.615,142.322,857.572,485.824,,1485.719,177.356,2.261,177.356,0.0,0.0,0.0,179.617
Pakistan,1972,,11.147,0.565,11.147,0.0,0.0,0.0,11.711,,75.991,87.702,,,,,,,,,,,,,,0.028,0.11,0.174,,0.002,0.046,0.046,0.0,0.0,0.0,0.312,0.048,-19.836,-1.686,-17.464,-8.946,-7.323,-2.125,,,-14.375,-12.758,5.214,0.552,318.182,0.43,5.214,0.552,,0.0,,0.0,,0.0,9.153,0.982,111.029,688.805,438.164,,1237.998,181.596,9.2,181.596,0.0,0.0,0.0,190.796
Pakistan,1973,,11.761,1.056,11.761,0.0,0.0,0.0,12.816,,80.739,93.555,,,,,,,,,,,,,,0.026,0.118,0.167,,0.004,0.045,0.045,0.0,0.0,0.0,0.311,0.049,-0.683,-0.047,2.493,1.054,13.909,3.741,,,6.249,4.748,5.507,0.614,86.957,0.491,5.507,0.614,,0.0,,0.0,,0.0,9.434,1.105,107.27,686.763,485.522,,1279.555,186.381,16.731,186.381,0.0,0.0,0.0,203.112
Pakistan,1974,,11.822,1.473,11.822,0.0,0.0,0.0,13.295,,86.78,100.075,,,,,,,,,,,,,,0.022,0.122,0.168,,0.005,0.043,0.043,0.0,0.0,0.0,0.312,0.048,-8.419,-0.57,7.74,3.354,10.63,3.257,,,7.482,6.041,0.522,0.061,39.535,0.417,0.522,0.061,,0.0,,0.0,,0.0,3.736,0.479,95.504,719.325,522.181,,1337.01,182.139,22.696,182.139,0.0,0.0,0.0,204.835
Pakistan,1975,,13.602,1.694,13.602,0.0,0.0,0.0,15.296,,92.57,107.866,,,,,,,,,,,,,,0.02,0.127,0.162,,0.006,0.045,0.045,0.0,0.0,0.0,0.309,0.051,-3.002,-0.186,3.839,1.792,12.343,4.183,,,6.671,5.79,15.057,1.78,15.0,0.221,15.057,1.78,,0.0,,0.0,,0.0,15.051,2.001,89.988,725.577,569.856,,1385.421,203.57,25.354,203.57,0.0,0.0,0.0,228.925
Pakistan,1976,,14.768,1.436,14.768,0.0,0.0,0.0,16.204,,93.278,109.482,,,,,,,,,,,,,,0.02,0.128,0.159,,0.005,0.049,0.049,0.0,0.0,0.0,0.307,0.053,-0.967,-0.058,0.03,0.015,1.974,0.752,,,0.765,0.708,8.574,1.166,-15.217,-0.258,8.574,1.166,,0.0,,0.0,,0.0,5.939,0.908,86.506,704.526,564.072,,1355.104,214.547,20.866,214.547,0.0,0.0,0.0,235.413
Pakistan,1977,,17.543,0.908,17.543,0.0,0.0,0.0,18.451,,99.949,118.4,,,,,,,,,,,,,,0.02,0.129,0.155,,0.003,0.053,0.053,0.0,0.0,0.0,0.304,0.056,8.789,0.523,5.274,2.557,9.247,3.591,,,7.152,6.671,18.786,2.774,-36.752,-0.528,18.786,2.774,,0.0,,0.0,,0.0,13.864,2.247,91.292,719.48,597.789,,1408.561,247.224,12.802,247.224,0.0,0.0,0.0,260.027
Pakistan,1978,,21.778,0.466,21.778,0.0,0.0,0.0,22.244,,104.349,126.594,,,,,,,,,,,,,,0.02,0.124,0.153,,0.001,0.062,0.062,0.0,0.0,0.0,0.297,0.063,6.463,0.419,5.509,2.813,2.756,1.169,,,4.403,4.4,24.143,4.235,-48.649,-0.442,24.143,4.235,,0.0,,0.0,,0.0,20.559,3.793,94.219,735.896,595.474,,1425.589,297.523,6.373,297.523,0.0,0.0,0.0,303.896
Pakistan,1979,,23.546,0.147,23.546,0.0,0.0,0.0,23.693,,114.329,138.022,,,,,,,,,,,,,,0.02,0.128,0.15,,0.0,0.061,0.061,0.0,0.0,0.0,0.298,0.062,11.467,0.791,6.828,3.678,12.644,5.511,,,9.564,9.98,8.117,1.768,-68.421,-0.319,8.117,1.768,,0.0,,0.0,,0.0,6.512,1.449,101.738,761.551,649.779,,1513.068,311.61,1.95,311.61,0.0,0.0,0.0,313.56
Pakistan,1980,,24.687,0.221,24.687,0.0,0.0,0.0,24.908,,128.243,153.151,,,,,,,,,,,,,,0.019,0.141,0.141,,0.001,0.058,0.058,0.0,0.0,0.0,0.301,0.059,6.505,0.5,4.447,2.559,22.109,10.855,,,12.17,13.914,4.849,1.142,50.0,0.074,4.849,1.142,,0.0,,0.0,,0.0,5.13,1.215,104.895,770.008,768.094,,1642.997,316.283,2.831,316.283,0.0,0.0,0.0,319.114
Pakistan,1981,,25.78,0.466,25.78,0.0,0.0,0.0,26.246,,138.46,164.706,,,,,,,,,,,,,,0.02,0.143,0.139,,0.001,0.056,0.056,0.0,0.0,0.0,0.303,0.057,13.494,1.105,6.13,3.684,9.053,5.428,,,7.967,10.217,4.426,1.093,111.111,0.246,4.426,1.093,,0.0,,0.0,,0.0,5.372,1.338,115.175,790.61,810.364,,1716.149,319.53,5.782,319.53,0.0,0.0,0.0,325.312
Pakistan,1982,,29.008,0.565,29.008,0.0,0.0,0.0,29.573,,152.034,181.607,,,,,,,,,,,,,,0.021,0.141,0.139,,0.001,0.058,0.058,0.0,0.0,0.0,0.301,0.059,13.392,1.244,10.036,6.402,9.068,5.929,,,9.804,13.575,12.524,3.229,21.053,0.098,12.524,3.229,,0.0,,0.0,,0.0,12.675,3.327,126.293,841.268,854.701,,1822.262,347.692,6.768,347.692,0.0,0.0,0.0,354.46
Pakistan,1983,,33.6,0.761,33.6,0.0,0.0,0.0,34.361,,159.608,193.969,,,,,,,,,,,,,,0.022,0.13,0.144,,0.001,0.062,0.062,0.0,0.0,0.0,0.296,0.064,13.466,1.419,10.197,7.157,-1.405,-1.002,,,4.982,7.574,15.827,4.591,34.783,0.196,15.827,4.591,,0.0,,0.0,,0.0,16.189,4.788,138.558,896.382,814.815,,1849.756,389.4,8.821,389.4,0.0,0.0,0.0,398.221
Pakistan,1984,,34.827,0.921,34.827,0.0,0.0,0.0,35.748,,169.575,205.323,,,,,,,,,,,,,,0.024,0.126,0.147,,0.002,0.061,0.061,0.0,0.0,0.0,0.297,0.063,13.424,1.605,8.437,6.526,2.613,1.837,,,6.245,9.967,3.654,1.228,20.968,0.16,3.654,1.228,,0.0,,0.0,,0.0,4.037,1.387,152.001,940.11,808.666,,1900.777,390.381,10.32,390.381,0.0,0.0,0.0,400.701
Pakistan,1985,,36.178,1.08,36.178,0.0,0.0,0.0,37.258,,178.549,215.807,,,,,,,,,,,,,,0.026,0.123,0.149,,0.002,0.06,0.06,0.0,0.0,0.0,0.298,0.062,13.465,1.826,6.73,5.644,2.083,1.503,,,5.292,8.973,3.877,1.35,17.333,0.16,3.877,1.35,,0.0,,0.0,,0.0,4.224,1.51,166.897,970.969,798.849,,1936.715,392.419,11.718,392.419,0.0,0.0,0.0,404.137
Pakistan,1986,,34.594,1.461,34.594,0.0,0.0,0.0,36.055,,192.922,228.977,,,,,,,,,,,,,,0.027,0.124,0.152,,0.002,0.054,0.054,0.0,0.0,0.0,0.303,0.057,13.454,2.07,7.774,6.959,7.256,5.344,,,8.05,14.373,-4.377,-1.584,35.227,0.381,-4.377,-1.584,,0.0,,0.0,,0.0,-3.229,-1.203,183.338,1013.219,829.604,,2026.161,363.325,15.343,363.325,0.0,0.0,0.0,378.667
Pakistan,1987,,45.483,0.847,45.483,0.0,0.0,0.0,46.33,,210.104,256.434,,,,,,,,,,,,,,0.028,0.119,0.148,,0.001,0.064,0.064,0.0,0.0,0.0,0.295,0.065,13.524,2.361,9.564,9.227,7.082,5.595,,,8.906,17.182,31.476,10.889,-42.017,-0.614,31.476,10.889,,0.0,,0.0,,0.0,28.498,10.275,201.632,1075.445,860.609,,2137.685,462.763,8.618,462.763,0.0,0.0,0.0,471.381
Pakistan,1988,,47.68,0.54,47.68,0.0,0.0,0.0,48.221,,224.253,272.473,,,,,,,,,,,,,,0.027,0.118,0.15,,0.001,0.063,0.063,0.0,0.0,0.0,0.296,0.064,4.577,0.907,7.709,8.148,6.022,5.094,,,6.734,14.149,4.831,2.197,-36.232,-0.307,4.831,2.197,,0.0,,0.0,,0.0,4.081,1.891,204.406,1122.887,884.5,,2211.793,470.27,5.327,470.27,0.0,0.0,0.0,475.597
Pakistan,1989,,48.454,0.331,48.454,0.0,0.0,0.0,48.785,,240.327,289.112,,,,,,,,,,,,,,0.028,0.119,0.152,,0.0,0.06,0.06,0.0,0.0,0.0,0.299,0.061,9.54,1.977,7.175,8.168,6.611,5.929,,,7.168,16.074,1.622,0.773,-38.636,-0.209,1.622,0.773,,0.0,,0.0,,0.0,1.171,0.565,217.215,1167.485,914.792,,2299.493,463.616,3.171,463.616,0.0,0.0,0.0,466.788
Pakistan,1990,,47.459,1.166,47.459,0.0,0.0,0.0,48.626,,253.785,302.411,,,,,,,,,,,,,,0.029,0.122,0.152,,0.001,0.056,0.056,0.0,0.0,0.0,0.302,0.058,5.994,1.361,4.577,5.585,6.812,6.513,,,5.6,13.459,-2.052,-0.994,251.852,0.835,-2.052,-0.994,,0.0,,0.0,,0.0,-0.327,-0.16,223.53,1185.368,948.654,,2357.551,440.877,10.834,440.877,0.0,0.0,0.0,451.711
Pakistan,1991,,50.786,1.166,50.786,0.0,0.0,0.0,51.953,,268.447,320.399,,,,,,,,,,,,,,0.027,0.124,0.151,,0.001,0.057,0.057,0.0,0.0,0.0,0.302,0.058,-1.015,-0.244,5.268,6.723,8.013,8.183,,,5.777,14.661,7.01,3.327,0.0,0.0,7.01,3.327,,0.0,,0.0,,0.0,6.842,3.327,215.008,1212.552,995.712,,2423.272,458.449,10.528,458.449,0.0,0.0,0.0,468.976
Pakistan,1992,,55.402,1.535,55.402,0.0,0.0,0.0,56.937,,279.485,336.422,,,,,,,,,,,,,,0.026,0.116,0.157,,0.002,0.059,0.059,0.0,0.0,0.0,0.299,0.061,2.686,0.64,9.295,12.486,-1.893,-2.088,,,4.112,11.038,9.089,4.616,31.579,0.368,9.089,4.616,,0.0,,0.0,,0.0,9.594,4.984,214.71,1288.82,950.005,,2453.534,486.363,13.471,486.363,0.0,0.0,0.0,499.834
Pakistan,1993,,60.926,1.129,60.926,0.0,0.0,0.0,62.056,,310.303,372.359,,,,,,,,,,,,,,0.025,0.12,0.155,,0.001,0.059,0.059,0.0,0.0,0.0,0.3,0.06,4.993,1.221,9.012,13.231,15.123,16.366,,,11.027,30.818,9.971,5.524,-26.4,-0.405,9.971,5.524,,0.0,,0.0,,0.0,8.991,5.119,219.317,1366.867,1064.016,,2650.2,520.353,9.646,520.353,0.0,0.0,0.0,529.999
Pakistan,1994,,59.797,1.633,59.797,0.0,0.0,0.0,61.43,,324.06,385.489,,,,,,,,,,,,,,0.024,0.119,0.16,,0.002,0.056,0.056,0.0,0.0,0.0,0.303,0.057,-0.725,-0.186,7.199,11.521,1.944,2.422,,,4.433,13.756,-1.854,-1.129,44.565,0.503,-1.854,-1.129,,0.0,,0.0,,0.0,-1.009,-0.626,211.801,1425.382,1055.173,,2692.357,496.806,13.565,496.806,0.0,0.0,0.0,510.371
Pakistan,1995,,63.185,1.449,63.185,0.0,0.0,0.0,64.634,,341.938,406.572,,,,,,,,,,,,,,0.023,0.115,0.165,,0.001,0.056,0.056,0.0,0.0,0.0,0.303,0.057,0.821,0.209,8.401,14.413,2.564,3.257,,,5.517,17.879,5.666,3.388,-11.278,-0.184,5.666,3.388,,0.0,,0.0,,0.0,5.216,3.204,207.65,1502.511,1052.379,,2762.54,510.477,11.703,510.477,0.0,0.0,0.0,522.18
Pakistan,1996,,68.881,0.908,68.881,0.0,0.0,0.0,69.79,,363.174,432.963,,,,,,,,,,,,,,0.022,0.118,0.163,,0.001,0.057,0.057,0.0,0.0,0.0,0.302,0.058,1.357,0.349,5.169,9.614,8.654,11.273,,,6.21,21.235,9.015,5.696,-37.288,-0.54,9.015,5.696,,0.0,,0.0,,0.0,7.977,5.156,204.565,1535.853,1111.373,,2851.791,540.885,7.133,540.885,0.0,0.0,0.0,548.018
Pakistan,1997,,51.241,1.252,51.241,0.0,0.0,0.0,52.493,,367.059,419.552,,,,,,,,,,,,,,0.021,0.121,0.173,,0.001,0.044,0.044,0.0,0.0,0.0,0.315,0.045,-6.518,-1.698,3.068,6.001,-0.295,-0.418,,,1.07,3.886,-25.61,-17.641,37.838,0.344,-25.61,-17.641,,0.0,,0.0,,0.0,-24.785,-17.297,185.821,1538.189,1076.743,,2800.752,390.978,9.554,390.978,0.0,0.0,0.0,400.532
Pakistan,1998,,66.966,1.093,66.966,0.0,0.0,0.0,68.059,,381.447,449.505,,,,,,,,,,,,,,0.02,0.119,0.167,,0.001,0.054,0.054,0.0,0.0,0.0,0.305,0.055,0.096,0.023,3.397,6.849,5.325,7.515,,,3.92,14.387,30.69,15.726,-12.745,-0.16,30.69,15.726,,0.0,,0.0,,0.0,29.654,15.566,180.777,1545.794,1102.244,,2828.815,496.623,8.103,496.623,0.0,0.0,0.0,504.725
Pakistan,1999,,59.736,0.221,59.736,0.0,0.0,0.0,59.957,,409.907,469.864,,,,,,,,,,,,,,0.019,0.13,0.166,,0.0,0.046,0.046,0.0,0.0,0.0,0.314,0.046,0.048,0.012,3.634,7.574,14.045,20.875,,,7.461,28.461,-10.797,-7.231,-79.775,-0.872,-10.797,-7.231,,0.0,,0.0,,0.0,-11.905,-8.102,175.929,1558.265,1222.764,,2956.958,430.916,1.594,430.916,0.0,0.0,0.0,432.51
Pakistan,2000,,48.773,2.627,51.347,0.0,0.0,2.574,53.974,,426.193,480.167,,,,,,,,,,,,,,0.018,0.135,0.167,,0.002,0.037,0.038,0.0,0.0,0.002,0.32,0.04,-3.29,-0.802,3.272,7.068,5.911,10.02,,,3.973,16.286,-18.352,-10.963,1088.889,2.406,-14.043,-8.388,,0.0,,0.0,,2.574,-9.978,-5.982,165.695,1567.211,1261.21,,2994.116,342.643,18.456,360.727,0.0,0.0,18.084,379.183
Pakistan,2001,,50.481,5.757,52.888,0.0,0.0,2.407,58.644,,432.748,491.393,,,,,,,,,,,,,,0.018,0.139,0.16,,0.004,0.037,0.039,0.0,0.0,0.002,0.317,0.043,3.797,0.896,-1.955,-4.36,5.581,10.02,,,1.538,6.555,3.502,1.708,119.129,3.13,3.0,1.54,,0.0,,0.0,-6.503,-0.167,8.652,4.67,167.704,1498.318,1298.447,,2964.468,345.811,39.435,362.298,0.0,0.0,16.487,401.733
Pakistan,2002,,55.984,5.199,58.618,0.0,0.0,2.634,63.817,,446.137,509.953,,,,,,,,,,,,,,0.019,0.145,0.151,,0.004,0.04,0.041,0.0,0.0,0.002,0.315,0.045,12.114,2.966,-2.526,-5.526,8.414,15.949,,,3.094,13.388,10.901,5.503,-9.697,-0.558,10.835,5.731,,0.0,,0.0,9.46,0.228,8.82,5.172,183.53,1425.588,1374.083,,2983.2,374.35,34.761,391.966,0.0,0.0,17.616,426.727
Pakistan,2003,,67.012,5.189,69.849,0.0,0.0,2.836,75.038,,479.473,554.511,,,,,,,,,,,,,,0.023,0.166,0.123,,0.003,0.044,0.045,0.0,0.0,0.002,0.311,0.049,26.536,7.283,-11.237,-23.957,24.337,50.01,,,7.472,33.337,19.7,11.029,-0.178,-0.009,19.159,11.23,,0.0,,0.0,7.663,0.202,17.584,11.221,226.856,1236.103,1668.942,,3131.902,437.723,33.896,456.25,0.0,0.0,18.527,490.146
Pakistan,2004,,70.967,6.537,73.881,0.0,0.0,2.914,80.418,,536.952,617.37,,,,,,,,,,,,,,0.023,0.179,0.112,,0.004,0.041,0.043,0.0,0.0,0.002,0.313,0.047,11.801,4.099,1.119,2.118,20.063,51.262,,,11.988,57.479,5.901,3.954,25.98,1.348,5.772,4.032,,0.0,,0.0,2.732,0.077,7.17,5.38,247.846,1221.443,1958.107,,3427.396,452.986,41.729,471.585,0.0,0.0,18.599,513.314
Pakistan,2005,,82.578,6.827,82.578,0.0,0.0,0.0,89.405,,551.085,640.49,,,,,,,,,,,,,,0.024,0.183,0.102,,0.004,0.046,0.046,0.0,0.0,0.0,0.31,0.05,10.97,4.26,-4.945,-9.462,6.303,19.336,,,2.632,14.133,16.362,11.611,4.423,0.289,11.772,8.697,,0.0,,0.0,-100.0,-2.914,11.175,8.987,268.791,1134.687,2034.273,,3437.751,515.135,42.585,515.135,0.0,0.0,0.0,557.72
Pakistan,2006,,80.859,6.771,80.859,0.0,0.0,0.0,87.63,,588.24,675.87,,,,,,,,,,,,,,0.025,0.177,0.111,,0.004,0.043,0.043,0.0,0.0,0.0,0.313,0.047,7.007,3.019,14.867,27.043,2.175,7.093,,,6.742,37.155,-2.081,-1.719,-0.82,-0.056,-2.081,-1.719,,0.0,,0.0,,0.0,-1.985,-1.775,281.103,1273.835,2031.397,,3586.335,492.977,41.278,492.977,0.0,0.0,0.0,534.255
Pakistan,2007,,84.147,6.157,84.147,0.001,0.0,0.0,90.304,,628.463,718.767,,,,,,,,,,,,,,0.032,0.169,0.114,,0.003,0.042,0.042,0.0,0.0,0.0,0.315,0.045,36.951,17.037,8.796,18.378,1.443,4.808,,,6.838,40.223,4.066,3.287,-9.062,-0.614,4.066,3.288,,0.001,,0.0,,0.0,3.052,2.674,376.289,1354.618,2014.222,,3745.129,501.446,36.691,501.449,0.003,0.0,0.0,538.14
Pakistan,2008,,72.168,4.611,72.173,0.004,0.0,0.0,76.784,,646.436,723.22,,,,,,,,,,,,,,0.035,0.172,0.115,,0.002,0.036,0.036,0.0,0.0,0.0,0.322,0.038,10.303,6.506,1.493,3.394,2.389,8.074,,,2.86,17.973,-14.235,-11.978,-25.104,-1.546,-14.231,-11.975,682.383,0.004,,0.0,,0.0,-14.972,-13.52,405.77,1344.079,2016.187,,3766.036,420.442,26.865,420.466,0.024,0.0,0.0,447.331
Pakistan,2009,,75.413,6.674,75.427,0.014,0.0,0.0,82.101,,650.464,732.565,,,,,,,,,,,,,,0.028,0.171,0.121,,0.003,0.037,0.037,0.0,0.0,0.0,0.32,0.04,-17.766,-12.374,6.702,15.462,0.272,0.941,,,0.623,4.028,4.496,3.245,44.723,2.062,4.51,3.255,233.245,0.01,,0.0,,0.0,6.925,5.317,326.311,1402.481,1977.016,,3705.808,429.643,38.021,429.722,0.08,0.0,0.0,467.743
Pakistan,2010,,77.725,6.628,77.76,0.035,0.0,0.0,84.388,,651.186,735.575,,,,,,,,,,,,,,0.026,0.173,0.119,,0.003,0.038,0.038,0.0,0.0,0.0,0.319,0.041,-6.03,-3.454,-0.931,-2.291,1.864,6.467,,,0.111,0.722,3.066,2.312,-0.686,-0.046,3.093,2.333,150.481,0.021,,0.0,,0.0,2.786,2.287,299.97,1359.235,1970.099,,3629.303,433.193,36.94,433.388,0.195,0.0,0.0,470.328
Pakistan,2011,,79.284,10.214,79.354,0.07,0.0,0.0,89.568,,645.313,734.88,,,,,,,,,,,,,,0.023,0.173,0.12,,0.005,0.039,0.039,0.0,0.0,0.0,0.316,0.044,-13.82,-7.438,0.677,1.652,-0.025,-0.087,,,-0.902,-5.874,2.006,1.559,54.101,3.586,2.049,1.593,98.588,0.035,,0.0,,0.0,6.137,5.179,252.994,1339.215,1927.547,,3519.756,432.444,55.709,432.823,0.379,0.0,0.0,488.532
Pakistan,2012,,27.681,6.994,27.899,0.17,0.049,0.0,34.893,,650.92,685.812,,,,,,,,,,,,,,0.025,0.192,0.125,,0.004,0.015,0.015,0.0,0.0,0.0,0.342,0.018,1.361,0.631,-3.095,-7.6,3.559,12.576,,,0.869,5.607,-65.087,-51.604,-31.526,-3.22,-64.842,-51.455,143.818,0.1,,0.049,,0.0,-61.043,-54.675,251.041,1270.461,1954.145,,3475.647,147.803,37.343,148.969,0.905,0.261,0.0,186.313
Pakistan,2013,,80.612,10.914,81.37,0.371,0.388,0.0,92.283,,653.93,746.214,,,,,,,,,,,,,,0.018,0.172,0.126,,0.005,0.039,0.039,0.0,0.0,0.0,0.315,0.045,-20.747,-9.754,9.616,22.88,-2.764,-10.115,,,0.463,3.011,191.221,52.931,56.051,3.92,191.658,53.471,118.587,0.201,691.892,0.339,,0.0,164.478,57.391,194.817,1363.646,1860.588,,3419.051,421.474,57.062,425.438,1.937,2.026,0.0,482.5
Pakistan,2014,,82.395,11.885,83.798,0.606,0.797,0.0,95.683,,674.586,770.268,,,,,,,,,,,,,,0.026,0.164,0.126,,0.006,0.039,0.039,0.0,0.0,0.0,0.315,0.045,47.586,17.731,3.418,8.915,-1.683,-5.99,,,3.159,20.655,2.212,1.783,8.897,0.971,2.984,2.428,63.421,0.235,105.779,0.41,,0.0,3.684,3.399,281.569,1381.053,1791.389,,3454.01,421.878,60.852,429.062,3.101,4.083,0.0,489.914
Pakistan,2015,,82.924,10.891,85.57,0.93,1.514,0.202,96.461,,713.399,809.86,,,,,,,,,,,,,,0.024,0.162,0.131,,0.005,0.037,0.038,0.0,0.001,0.0,0.317,0.043,-1.629,-0.896,8.985,24.234,4.423,15.475,,,5.754,38.813,0.643,0.529,-8.362,-0.994,2.115,1.772,53.594,0.325,89.883,0.717,,0.202,0.814,0.779,271.258,1474.027,1831.959,,3577.244,415.813,54.611,429.081,4.664,7.593,1.011,483.692
Pakistan,2016,,86.956,13.304,92.75,2.147,2.309,1.339,106.054,,777.473,883.527,,,,,,,,,,,,,,0.025,0.157,0.134,,0.005,0.035,0.038,0.001,0.001,0.001,0.317,0.043,14.827,8.021,11.868,34.888,5.793,21.165,,,8.982,64.074,4.861,4.031,22.155,2.413,8.39,7.18,130.82,1.217,52.472,0.795,564.072,1.137,9.944,9.593,305.047,1614.922,1898.072,,3818.042,427.025,65.333,455.48,10.543,11.339,6.573,520.812
Pakistan,2017,,75.51,20.292,85.892,3.286,4.407,2.688,106.184,,830.007,936.191,,,,,,,,,,,,,,0.032,0.157,0.131,,0.008,0.029,0.033,0.001,0.002,0.001,0.319,0.041,33.807,21.0,3.237,10.645,5.405,20.889,,,6.757,52.534,-13.162,-11.445,52.532,6.989,-7.394,-6.858,53.05,1.139,90.883,2.098,100.841,1.35,0.123,0.13,399.783,1632.917,1959.519,,3992.219,363.194,97.604,413.127,15.804,21.198,12.93,510.73
Pakistan,2018,,73.269,22.986,86.708,3.841,7.038,2.561,109.694,,856.65,966.345,,,,,,,,,,,,,,0.051,0.162,0.105,,0.009,0.027,0.032,0.001,0.003,0.001,0.319,0.041,65.693,54.602,-16.625,-56.439,6.991,28.48,,,3.21,26.643,-2.969,-2.242,13.273,2.693,0.951,0.817,16.895,0.555,59.693,2.631,-4.739,-0.127,3.306,3.51,648.922,1333.725,2053.809,,4036.456,345.235,108.307,408.562,18.098,33.163,12.067,516.87
Pakistan,2019,,89.896,22.738,103.242,4.02,7.796,1.53,125.98,,850.364,976.344,,,,,,,,,,,,,,0.057,0.164,0.092,,0.008,0.033,0.038,0.001,0.003,0.001,0.314,0.046,12.602,17.355,-11.441,-32.383,2.006,8.742,,,-0.734,-6.286,22.694,16.628,-1.078,-0.248,19.068,16.533,4.649,0.179,10.765,0.758,-40.238,-1.03,14.846,16.286,716.064,1157.484,2053.045,,3926.594,415.099,104.994,476.724,18.56,35.997,7.067,581.718
Pakistan,2020,,99.394,23.054,111.839,4.139,6.741,1.565,134.893,,830.162,965.055,,,,,,,,,,,,,,0.064,0.154,0.091,,0.009,0.037,0.042,0.002,0.003,0.001,0.31,0.05,11.331,17.571,-2.187,-5.483,-7.262,-32.29,,,-2.376,-20.202,10.566,9.498,1.39,0.316,8.327,8.597,2.978,0.12,-13.536,-1.055,2.248,0.034,7.075,8.913,781.582,1109.99,1866.649,,3758.222,449.966,104.369,506.304,18.739,30.515,7.084,610.673
Peru,1965,,7.292,0.0,7.292,0.0,0.0,0.0,7.292,,48.729,56.021,,,,,,,,,,,,,,0.003,0.024,0.287,,0.0,0.047,0.047,0.0,0.0,0.0,0.313,0.047,,,,,,,,,,,,,,,,,,,,,,,,,35.837,3812.702,312.303,,4160.843,622.613,0.0,622.613,0.0,0.0,0.0,622.613
Peru,1966,,7.853,0.0,7.853,0.0,0.0,0.0,7.853,,60.313,68.165,,,,,,,,,,,,,,0.003,0.02,0.296,,0.0,0.041,0.041,0.0,0.0,0.0,0.319,0.041,26.136,0.11,25.329,11.31,4.474,0.164,,,23.771,11.583,7.695,0.561,,0.0,7.695,0.561,,0.0,,0.0,,0.0,7.695,0.561,43.949,4645.785,317.217,,5006.952,651.911,0.0,651.911,0.0,0.0,0.0,651.911
